date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2026-05-26,sh.000004,4044.5731,4059.8969,3996.9844,4052.9564,4063.3075,42274167100.0,1240315209984.5,3.0,2.097555,1.0,-0.254746,0.0,0.0,0.0,0.0,0.0
2026-05-27,sh.000004,4048.0618,4063.4196,3976.0043,3997.0538,4052.9564,42282783900.0,1258144750144.4,3.0,2.097729,1.0,-1.379304,0.0,0.0,0.0,0.0,0.0
2026-05-28,sh.000004,3979.3324,4033.5647,3964.17,4021.3498,3997.0538,38816114900.0,1149574586789.9,3.0,1.925754,1.0,0.607848,0.0,0.0,0.0,0.0,0.0
2026-05-29,sh.000004,4040.5485,4044.1168,3932.3769,3949.8011,4021.3498,44195685100.0,1266415728544.1,3.0,2.192013,1.0,-1.779221,0.0,0.0,0.0,0.0,0.0
2026-06-01,sh.000004,3949.8574,3979.8619,3906.5616,3911.9045,3949.8011,39274793700.0,1070291440816.6,3.0,1.947412,1.0,-0.959456,0.0,0.0,0.0,0.0,0.0
2026-06-02,sh.000004,3920.5641,3958.5631,3872.5831,3938.2076,3911.9045,38926570900.0,1051579434453.5,3.0,1.929618,1.0,0.672386,0.0,0.0,0.0,0.0,0.0
2026-06-03,sh.000004,3935.2744,3996.2394,3932.1523,3967.5433,3938.2076,40185709700.0,1193237702858.1,3.0,1.991887,1.0,0.7449,0.0,0.0,0.0,0.0,0.0
2026-06-04,sh.000004,3927.4104,3970.6751,3926.721,3952.8507,3967.5433,39083877500.0,1068086574758.0,3.0,1.937183,1.0,-0.37032,0.0,0.0,0.0,0.0,0.0
2026-06-05,sh.000004,3929.243,3967.5498,3881.103,3897.1611,3952.8507,42053430800.0,1139545186853.8,3.0,2.083683,1.0,-1.408847,0.0,0.0,0.0,0.0,0.0
2026-06-08,sh.000004,3777.9569,3863.4995,3761.775,3798.376,3897.1611,41280603700.0,1046034291491.5,3.0,2.045545,1.0,-2.534796,0.0,0.0,0.0,0.0,0.0
2026-06-09,sh.000004,3831.2644,3869.0121,3791.9082,3867.9644,3798.376,36515583100.0,980177815187.0,3.0,1.807182,1.0,1.832057,0.0,0.0,0.0,0.0,0.0
2026-06-10,sh.000004,3837.4666,3866.6917,3788.6515,3826.9485,3867.9644,37599695200.0,1021912007943.6,3.0,1.860373,1.0,-1.0604,0.0,0.0,0.0,0.0,0.0
