date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2020-05-12,sz.002714,876.5393175,894.07010385,875.0215005,880.56153255,884.887311,14173205.0,1646807006.59,1.0,1.019,1.0,-0.4889,23.71447,10.195359,10.133464,14.156891,0.0
2020-05-13,sz.002714,881.2445502,884.887311,863.86554555,875.0215005,880.56153255,18686151.0,2145858643.16,1.0,1.3434,1.0,-0.6291,23.565271,10.131215,10.069709,14.067823,0.0
2020-05-14,sz.002714,873.5036835,873.5036835,851.11588275,856.27646055,875.0215005,21074663.0,2382747396.32,1.0,1.5152,1.0,-2.1422,23.060447,9.914181,9.853992,13.766457,0.0
2020-05-15,sz.002714,863.637873,872.5929933,853.013154,865.15569,856.27646055,12967148.0,1475353500.4,1.0,0.9323,1.0,1.037,23.299574,10.016987,9.956174,13.909209,0.0
2020-05-18,sz.002714,871.9858665,910.31074575,871.9858665,905.3778405,865.15569,26989719.0,3201247999.45,1.0,1.9404,1.0,4.6491,24.3828,10.482689,10.419049,14.555865,0.0
2020-05-19,sz.002714,910.6902,917.3685948,877.298226,887.23992735,905.3778405,16436702.0,1930996127.34,1.0,1.1817,1.0,-2.0034,23.894326,10.272683,10.210318,14.26426,0.0
2020-05-20,sz.002714,880.33386,880.33386,852.8613723,859.8433305,887.23992735,20466849.0,2319597280.87,1.0,1.4715,1.0,-3.0878,23.156506,9.955479,9.895039,13.823802,0.0
2020-05-21,sz.002714,866.0663802,880.1820783,848.459703,869.709141,859.8433305,17335637.0,1965702569.49,1.0,1.2463,1.0,1.1474,23.422203,10.069708,10.008575,13.982415,0.0
2020-05-22,sz.002714,872.82066585,904.4671503,862.120056,884.65963845,869.709141,16800989.0,1964239334.96,1.0,1.2079,1.0,1.719,23.824836,10.242808,10.180624,14.222776,0.0
2020-05-25,sz.002714,894.52544895,920.17655625,894.52544895,907.3510026,884.65963845,22153464.0,2662616612.63,1.0,1.5927,1.0,2.565,24.435939,10.505534,10.441756,14.587588,0.0
2020-05-26,sz.002714,910.6902,914.40885165,881.32044105,890.0478888,907.3510026,12515256.0,1467454932.0,1.0,0.8998,1.0,-1.907,23.969948,10.305195,10.242632,14.309404,0.0
