date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2026-05-12,sh.000003,286.953,288.3666,286.8768,287.9872,286.8182,31366400.0,164133484.1,3.0,0.215217,1.0,0.407575,0.0,0.0,0.0,0.0,0.0
2026-05-13,sh.000003,288.9557,290.1769,287.9115,290.1365,287.9872,53824400.0,208433015.1,3.0,0.368972,1.0,0.746318,0.0,0.0,0.0,0.0,0.0
2026-05-14,sh.000003,290.5351,291.7932,287.625,288.106,290.1365,56226700.0,218614912.6,3.0,0.356238,1.0,-0.699843,0.0,0.0,0.0,0.0,0.0
2026-05-15,sh.000003,289.6124,289.9794,286.8167,289.3421,288.106,42063500.0,166798903.7,3.0,0.277293,1.0,0.429043,0.0,0.0,0.0,0.0,0.0
2026-05-18,sh.000003,289.3724,289.8949,277.1247,281.9234,289.3421,60330600.0,313020497.2,3.0,0.401091,1.0,-2.563989,0.0,0.0,0.0,0.0,0.0
2026-05-19,sh.000003,282.584,288.0052,282.4939,287.6835,281.9234,36859700.0,181807861.3,3.0,0.245826,1.0,2.043144,0.0,0.0,0.0,0.0,0.0
2026-05-20,sh.000003,286.7335,286.7335,281.8853,283.3624,287.6835,56140800.0,200201227.2,3.0,0.373358,1.0,-1.502033,0.0,0.0,0.0,0.0,0.0
2026-05-21,sh.000003,282.6376,285.3759,277.0195,277.0832,283.3624,50848800.0,204154163.8,3.0,0.342159,1.0,-2.215961,0.0,0.0,0.0,0.0,0.0
2026-05-22,sh.000003,276.7289,279.8322,276.7289,279.1907,277.0832,35526400.0,135510596.2,3.0,0.241152,1.0,0.760602,0.0,0.0,0.0,0.0,0.0
2026-05-25,sh.000003,280.357,282.5271,280.357,281.7678,279.1907,48935700.0,186779091.4,3.0,0.321911,1.0,0.923061,0.0,0.0,0.0,0.0,0.0
2026-05-26,sh.000003,282.9248,282.9248,278.5595,280.2668,281.7678,42825700.0,156027616.7,3.0,0.287526,1.0,-0.532708,0.0,0.0,0.0,0.0,0.0
2026-05-27,sh.000003,281.4038,282.0961,278.454,280.2747,280.2668,43791600.0,214170798.9,3.0,0.296632,1.0,0.002819,0.0,0.0,0.0,0.0,0.0
2026-05-28,sh.000003,280.7588,280.9046,278.8025,280.6843,280.2747,35930200.0,146635566.4,3.0,0.242179,1.0,0.146142,0.0,0.0,0.0,0.0,0.0
2026-05-29,sh.000003,280.8854,282.1076,275.8002,275.816,280.6843,52942000.0,252418750.8,3.0,0.357501,1.0,-1.73444,0.0,0.0,0.0,0.0,0.0
2026-06-01,sh.000003,277.4533,279.2777,275.5045,277.1601,275.816,40825800.0,163148494.9,3.0,0.272914,1.0,0.487318,0.0,0.0,0.0,0.0,0.0
2026-06-02,sh.000003,268.547,272.7504,268.3789,272.7504,277.1601,32063500.0,154180248.9,3.0,0.217103,1.0,-1.59103,0.0,0.0,0.0,0.0,0.0
2026-06-03,sh.000003,272.709,277.5119,272.6511,277.5119,272.7504,35314800.0,149963208.8,3.0,0.239362,1.0,1.745735,0.0,0.0,0.0,0.0,0.0
2026-06-04,sh.000003,277.0971,278.5207,275.6297,278.0968,277.5119,29625000.0,129956082.1,3.0,0.197063,1.0,0.210766,0.0,0.0,0.0,0.0,0.0
2026-06-05,sh.000003,278.0825,278.0825,274.0744,274.5181,278.0968,36122000.0,147393150.9,3.0,0.243765,1.0,-1.286854,0.0,0.0,0.0,0.0,0.0
2026-06-08,sh.000003,272.7203,276.41,271.364,274.235,274.5181,31316400.0,125288507.9,3.0,0.213239,1.0,-0.103126,0.0,0.0,0.0,0.0,0.0
2026-06-09,sh.000003,274.029,274.4452,272.2093,272.7302,274.235,27345600.0,112869900.3,3.0,0.181012,1.0,-0.548726,0.0,0.0,0.0,0.0,0.0
2026-06-10,sh.000003,272.6242,273.3718,266.1069,267.2535,272.7302,30919600.0,149600975.4,3.0,0.209679,1.0,-2.008102,0.0,0.0,0.0,0.0,0.0
